Year,Month,Group,Unit,Inflation Deflator,Adult Population,Working Age Population,Household Population,Real Total Factor Income,Real Factor Income Share,Real Factor Income Per Unit Growth,Real Factor Income Per Unit
1999,2,Top 0.1%,Adults,0.58981848,199000.198,164504.8415,145235.8068,9.58E+11,0.068966535,2.108489787,4816348.49
1999,3,Top 0.1%,Adults,0.59006697,199248.6405,164734.7048,145469.0078,9.66E+11,0.069396623,2.128902359,4847976.088
1999,4,Top 0.1%,Adults,0.59237623,199496.9314,164964.453,145702.1199,9.63E+11,0.069307688,2.116106228,4828149.539
1999,5,Top 0.1%,Adults,0.59225118,199733.1831,165184.2544,145926.4573,9.63E+11,0.069132996,2.111106653,4820403.11
1999,6,Top 0.1%,Adults,0.59196544,199948.5869,165386.8189,146135.573,9.61E+11,0.068786129,2.102129208,4806493.299
1999,7,Top 0.1%,Adults,0.59310007,200161.2708,165587.1353,146342.7045,9.54E+11,0.068076984,2.07558945,4765372.132
1999,8,Top 0.1%,Adults,0.59389859,200362.4753,165777.955,146541.4431,9.65E+11,0.068556375,2.10794212,4815499.926
1999,9,Top 0.1%,Adults,0.59591901,200546.8435,165954.8412,146727.8607,9.70E+11,0.068923037,2.122269131,4837698.448
1999,10,Top 0.1%,Adults,0.59698468,200745.8109,166143.8046,146924.9518,9.82E+11,0.069303963,2.155578236,4889308.158
1999,11,Top 0.1%,Adults,0.5973739,200945.595,166333.4422,147122.6369,9.98E+11,0.069990808,2.206657419,4968451.138
1999,12,Top 0.1%,Adults,0.5984081,201146.9278,166524.3602,147321.4525,1.01E+12,0.070305086,2.245367877,5028429.799
2000,1,Top 0.1%,Adults,0.59948587,201364.4405,166739.2117,147501.2853,1.02E+12,0.070371441,2.270839435,5067895.877
2000,2,Top 0.1%,Adults,0.60119247,201587.615,166958.7581,147685.2693,1.03E+12,0.070524867,2.286714802,5092493.449
2000,3,Top 0.1%,Adults,0.60399103,201818.0692,167184.3426,147874.5918,1.03E+12,0.070908735,2.307495598,5124691.578
2000,4,Top 0.1%,Adults,0.6040864,202048.0061,167409.5087,148063.5412,1.04E+12,0.071211208,2.327005403,5154920.412
2000,5,Top 0.1%,Adults,0.60489082,202267.8345,167626.3073,148245.0877,1.05E+12,0.071718256,2.346846653,5185662.791
2000,6,Top 0.1%,Adults,0.60694146,202475.8004,167833.2795,148417.9426,1.06E+12,0.07197055,2.364427675,5212903.134
2000,7,Top 0.1%,Adults,0.60815054,202672.7153,168031.0919,148582.6972,1.06E+12,0.071664264,2.360553216,5206899.98
2000,8,Top 0.1%,Adults,0.60792863,202858.5789,168219.7385,148739.3478,1.07E+12,0.072525045,2.40932872,5282473.601
2000,9,Top 0.1%,Adults,0.61048198,203039.5153,168404.2934,148892.3823,1.07E+12,0.07239014,2.400649368,5269025.66
2000,10,Top 0.1%,Adults,0.61138117,203227.7901,168594.9293,149050.7949,1.07E+12,0.072532157,2.40683854,5278615.272
2000,11,Top 0.1%,Adults,0.61217481,203423.4666,168791.7023,149214.6342,1.07E+12,0.072363166,2.395576849,5261166.211
2000,12,Top 0.1%,Adults,0.61292416,203628.3616,168996.1242,149385.2352,1.08E+12,0.073048808,2.425061748,5306850.629
2001,1,Top 0.1%,Adults,0.61557007,203842.5201,169169.6257,149513.4981,1.07E+12,0.072232701,2.40201676,5271144.322
2001,2,Top 0.1%,Adults,0.61640644,204062.414,169347.8854,149645.957,1.08E+12,0.072251571,2.40976513,5283149.782
2001,3,Top 0.1%,Adults,0.61654645,204293.4224,169535.367,149786.5536,1.09E+12,0.072773818,2.442238141,5333464.034
2001,4,Top 0.1%,Adults,0.61791641,204522.8455,169721.5308,149925.9734,1.09E+12,0.073122321,2.443431694,5335313.345
2001,5,Top 0.1%,Adults,0.62001294,204739.8069,169897.3516,150056.2459,1.09E+12,0.073198838,2.432300035,5318065.757
2001,6,Top 0.1%,Adults,0.62177277,204943.1252,170061.8498,150176.5105,1.09E+12,0.073224008,2.418787369,5297128.997
2001,7,Top 0.1%,Adults,0.6224007,205136.2137,170217.8586,150289.2737,1.07E+12,0.072435294,2.364660217,5213263.44
2001,8,Top 0.1%,Adults,0.6230517,205318.0928,170364.5657,150393.8223,1.06E+12,0.072154913,2.33950434,5174286.484
2001,9,Top 0.1%,Adults,0.62155491,205490.3911,170503.3231,150491.3537,1.05E+12,0.071639325,2.304156592,5119518.065
2001,10,Top 0.1%,Adults,0.62425321,205661.7993,170641.3422,150588.2353,1.04E+12,0.071248817,2.27434941,5073334.295
2001,11,Top 0.1%,Adults,0.62434524,205846.0731,170790.0363,150694.5377,1.04E+12,0.071145526,2.269085065,5065177.626
2001,12,Top 0.1%,Adults,0.62422019,206042.8513,170949.1047,150809.9911,1.06E+12,0.071861515,2.308022515,5125507.993
2002,1,Top 0.1%,Adults,0.62530392,206245.7182,171129.5846,150986.1232,1.06E+12,0.071700911,2.312458399,5132381.029
2002,2,Top 0.1%,Adults,0.62626678,206451.793,171312.7261,151164.6037,1.06E+12,0.071452745,2.305798143,5122061.512
2002,3,Top 0.1%,Adults,0.62729251,206663.2374,171500.3238,151347.0169,1.05E+12,0.07103218,2.291150158,5099365.668
2002,4,Top 0.1%,Adults,0.62862223,206872.074,171685.7581,151527.5221,1.05E+12,0.070832626,2.284505774,5089070.743
2002,5,Top 0.1%,Adults,0.62818217,207070.58,171862.6188,151700.4601,1.05E+12,0.070546924,2.279588932,5081452.502
2002,6,Top 0.1%,Adults,0.62857032,207250.2269,172023.8254,151859.5779,1.05E+12,0.070218061,2.27560326,5075277.032
2002,7,Top 0.1%,Adults,0.63000667,207416.4105,172173.8531,152008.8222,1.05E+12,0.070143387,2.262544043,5055042.852
2002,8,Top 0.1%,Adults,0.63146216,207579.3184,172321.1573,152155.6555,1.05E+12,0.070137595,2.26476125,5058478.232
2002,9,Top 0.1%,Adults,0.63298476,207739.3044,172466.0307,152300.3355,1.06E+12,0.070478944,2.28481524,5089550.235
2002,10,Top 0.1%,Adults,0.63468492,207907.3477,172617.5888,152450.9122,1.07E+12,0.070908894,2.317187402,5139708.228
2002,11,Top 0.1%,Adults,0.6353063,208086.4046,172778.2875,152609.5566,1.07E+12,0.070810775,2.32114931,5145846.878
2002,12,Top 0.1%,Adults,0.63533819,208276.0909,172947.8098,152775.9915,1.07E+12,0.070866129,2.327477051,5155651.192
2003,1,Top 0.1%,Adults,0.63608712,208474.4774,173109.9404,152915.7158,1.06E+12,0.070089216,2.276787752,5077112.305
2003,2,Top 0.1%,Adults,0.63837475,208682.117,173279.7544,153062.2272,1.05E+12,0.069740348,2.244951985,5027785.41
2003,3,Top 0.1%,Adults,0.64036644,208897.8956,173456.3265,153214.7078,1.05E+12,0.069792075,2.248680202,5033561.974
2003,4,Top 0.1%,Adults,0.64039832,209116.3009,173635.0792,153369.1142,1.06E+12,0.069957558,2.265545958,5059694.071
2003,5,Top 0.1%,Adults,0.64019758,209330.7193,173810.5211,153520.5957,1.07E+12,0.070059246,2.292156506,5100924.921
2003,6,Top 0.1%,Adults,0.64083731,209522.7304,173967.358,153655.644,1.08E+12,0.070355562,2.318159042,5141213.705
2003,7,Top 0.1%,Adults,0.64208847,209695.3219,174108.0711,153776.4518,1.09E+12,0.07067124,2.34604911,5184427.065
2003,8,Top 0.1%,Adults,0.6440317,209857.0806,174239.7907,153889.3174,1.09E+12,0.070803903,2.363284508,5211131.892
2003,9,Top 0.1%,Adults,0.64623541,210025.0121,174376.6364,154006.7117,1.10E+12,0.070995841,2.36733505,5217407.873
2003,10,Top 0.1%,Adults,0.64690888,210211.7523,174529.0989,154137.8993,1.10E+12,0.070857391,2.371511329,5223878.673
2003,11,Top 0.1%,Adults,0.64799362,210410.7953,174691.776,154278.1085,1.11E+12,0.071407318,2.416877965,5294170.533
2003,12,Top 0.1%,Adults,0.64935595,210613.5383,174857.5252,154421.0308,1.13E+12,0.072299938,2.463047365,5365706.208
2004,1,Top 0.1%,Adults,0.65146112,210825.2198,175030.3361,154586.6232,1.16E+12,0.073732049,2.540480439,5485682.37
2004,2,Top 0.1%,Adults,0.65270865,211050.944,175214.8049,154762.5143,1.17E+12,0.074655168,2.591356064,5564509.953
2004,3,Top 0.1%,Adults,0.65383512,211281.1184,175402.9674,154941.6718,1.19E+12,0.075343376,2.635651572,5633142.189
2004,4,Top 0.1%,Adults,0.65543538,211511.3358,175591.1648,155120.8642,1.18E+12,0.074888253,2.613487981,5598801.533
2004,5,Top 0.1%,Adults,0.65797955,211734.553,175773.5499,155294.9254,1.19E+12,0.075039804,2.637124272,5635424.016
2004,6,Top 0.1%,Adults,0.66032028,211944.6114,175945.0105,155459.3373,1.20E+12,0.075363363,2.654942432,5663031.785
2004,7,Top 0.1%,Adults,0.6614247,212146.2211,176109.4573,155617.553,1.22E+12,0.075959641,2.710089744,5748477.996
2004,8,Top 0.1%,Adults,0.66192943,212332.339,176261.0439,155764.4045,1.23E+12,0.076168905,2.729292169,5778230.57
2004,9,Top 0.1%,Adults,0.66305417,212500.3941,176397.6368,155898.0033,1.23E+12,0.076327554,2.732064475,5782526.028
2004,10,Top 0.1%,Adults,0.66538984,212674.7258,176539.4406,156036.2044,1.23E+12,0.076292315,2.723755335,5769651.701
2004,11,Top 0.1%,Adults,0.6678521,212863.5768,176693.2973,156185.0565,1.23E+12,0.076806394,2.740489365,5795579.701
2004,12,Top 0.1%,Adults,0.66852313,213064.3475,176857.0482,156342.6543,1.26E+12,0.077417301,2.809221502,5902074.477
2005,1,Top 0.1%,Adults,0.67012572,213282.5958,177037.1811,156561.7568,1.26E+12,0.077745588,2.814885652,5910850.609
2005,2,Top 0.1%,Adults,0.67256802,213511.339,177226.0252,156788.5752,1.27E+12,0.078201144,2.850188285,5965549.128
2005,3,Top 0.1%,Adults,0.67501193,213748.0673,177421.497,157021.2743,1.28E+12,0.078610022,2.87930601,6010664.641
2005,4,Top 0.1%,Adults,0.6771813,213991.6566,177622.6634,157259.0346,1.30E+12,0.079256265,2.914291417,6064871.643
2005,5,Top 0.1%,Adults,0.67755002,214219.9051,177811.0961,157485.5399,1.31E+12,0.079936235,2.953676421,6125895.457
2005,6,Top 0.1%,Adults,0.67765427,214430.7969,177985.1217,157699.2949,1.33E+12,0.080526822,2.993528533,6187643.017
2005,7,Top 0.1%,Adults,0.67992187,214632.2997,178151.3542,157906.1473,1.32E+12,0.080024752,2.982029247,6169825.822
2005,8,Top 0.1%,Adults,0.68226981,214826.9362,178311.8874,158107.946,1.34E+12,0.080617642,3.010950718,6214637.256
2005,9,Top 0.1%,Adults,0.68867826,215014.5496,178466.5913,158304.5699,1.35E+12,0.081727082,3.05754792,6286835.776
2005,10,Top 0.1%,Adults,0.68982178,215208.4831,178626.5413,158505.8409,1.37E+12,0.082194384,3.107339102,6363983.105
2005,11,Top 0.1%,Adults,0.68861711,215404.8656,178788.524,158708.912,1.39E+12,0.082783717,3.16107862,6447248.054
2005,12,Top 0.1%,Adults,0.68902498,215609.7192,178957.5378,158918.2239,1.40E+12,0.083343781,3.201489721,6509861.723
2006,1,Top 0.1%,Adults,0.69295341,215831.4303,179143.6847,159082.1419,1.42E+12,0.083422144,3.232784343,6558350.157
2006,2,Top 0.1%,Adults,0.69376522,216055.494,179331.7844,159247.7939,1.43E+12,0.083874677,3.27175318,6618729.156
2006,3,Top 0.1%,Adults,0.69530857,216286.6505,179525.7715,159418.6739,1.43E+12,0.083884213,3.277361023,6627418.045
2006,4,Top 0.1%,Adults,0.69854021,216520.8833,179722.3125,159591.8215,1.44E+12,0.08437007,3.29751516,6658645.219
2006,5,Top 0.1%,Adults,0.7002691,216739.7721,179906.1174,159753.6594,1.45E+12,0.084970538,3.315758229,6686911.349
2006,6,Top 0.1%,Adults,0.70167869,216942.1318,180076.2021,159903.3141,1.46E+12,0.085646307,3.354367202,6746732.767
2006,7,Top 0.1%,Adults,0.7035985,217133.4335,180237.1077,160044.8182,1.47E+12,0.085623993,3.357183206,6751095.933
2006,8,Top 0.1%,Adults,0.7061314,217317.4421,180391.9588,160180.9465,1.47E+12,0.085819982,3.35507817,6747834.353
2006,9,Top 0.1%,Adults,0.70541495,217492.6708,180539.5212,160310.6031,1.48E+12,0.086247506,3.384098732,6792799.321
2006,10,Top 0.1%,Adults,0.7056663,217671.9289,180690.4276,160443.2295,1.47E+12,0.085873309,3.36228302,6758997.674
2006,11,Top 0.1%,Adults,0.70715451,217857.0699,180846.2169,160580.1922,1.46E+12,0.085426179,3.332005338,6712084.905
2006,12,Top 0.1%,Adults,0.71023601,218051.7442,181009.9193,160724.1815,1.45E+12,0.084903593,3.303228621,6667497.755
2007,1,Top 0.1%,Adults,0.71248287,218261.2237,181163.7379,160907.0947,1.44E+12,0.084187473,3.245712866,6578381.837
2007,2,Top 0.1%,Adults,0.71439302,218481.776,181326.7473,161098.1709,1.43E+12,0.083761087,3.228060749,6551031.338
2007,3,Top 0.1%,Adults,0.71653211,218713.7919,181499.2688,161297.7027,1.45E+12,0.084734904,3.287368654,6642924.044
2007,4,Top 0.1%,Adults,0.71754956,218943.8081,181670.128,161495.7638,1.47E+12,0.085388731,3.332698704,6713159.218
2007,5,Top 0.1%,Adults,0.71931952,219163.1662,181832.1418,161685.9657,1.48E+12,0.086206426,3.370608625,6771897.512
2007,6,Top 0.1%,Adults,0.720869,219373.4284,181986.6091,161869.457,1.48E+12,0.086093568,3.353299442,6745078.362
2007,7,Top 0.1%,Adults,0.72235042,219571.0841,182130.6205,162043.6434,1.47E+12,0.085570316,3.306481388,6672537.649
2007,8,Top 0.1%,Adults,0.72246599,219761.1024,182268.3007,162212.1878,1.45E+12,0.085006822,3.262095306,6603765.076
2007,9,Top 0.1%,Adults,0.72412419,219948.7089,182403.9853,162378.9451,1.47E+12,0.086007615,3.31309387,6682783.144
2007,10,Top 0.1%,Adults,0.72442412,220136.4544,182539.7902,162545.7979,1.48E+12,0.086529028,3.341957844,6727505.491
2007,11,Top 0.1%,Adults,0.72665948,220330.5629,182680.8758,162717.3428,1.46E+12,0.085209903,3.276391822,6625916.348
2007,12,Top 0.1%,Adults,0.72705257,220536.3909,182831.681,162897.5388,1.45E+12,0.084467255,3.242433463,6573300.673
2008,1,Top 0.1%,Adults,0.7278958,220750.5206,182978.7249,163100.5444,1.44E+12,0.084366665,3.216399852,6532963.741
2008,2,Top 0.1%,Adults,0.72837341,220975.702,183134.9252,163311.7219,1.44E+12,0.084397179,3.206645776,6517850.603
2008,3,Top 0.1%,Adults,0.72952211,221208.3816,183297.3328,163528.4509,1.42E+12,0.082947465,3.131921378,6402071.314
2008,4,Top 0.1%,Adults,0.7299642,221440.5821,183459.3355,163744.837,1.41E+12,0.082495598,3.098687502,6350578.165
2008,5,Top 0.1%,Adults,0.73172474,221665.0341,183614.9121,163955.5033,1.45E+12,0.0848866,3.214421245,6529898.052
2008,6,Top 0.1%,Adults,0.73518819,221865.139,183750.3187,164148.1644,1.45E+12,0.084864604,3.209334777,6522016.989
2008,7,Top 0.1%,Adults,0.73629117,222057.3586,183879.1968,164334.9882,1.43E+12,0.083846956,3.155646187,6438830.948
2008,8,Top 0.1%,Adults,0.73640633,222251.9006,184010.0009,164523.5263,1.41E+12,0.083035535,3.107451027,6364156.524
2008,9,Top 0.1%,Adults,0.74075013,222442.2481,184137.3353,164708.9547,1.39E+12,0.08269453,3.033021581,6248834.236
2008,10,Top 0.1%,Adults,0.74257773,222633.1854,184265.1616,164894.8144,1.37E+12,0.082630573,2.963369586,6140914.217
2008,11,Top 0.1%,Adults,0.73862869,222831.3855,184399.0016,165086.0495,1.33E+12,0.080989854,2.851851843,5968126.674
2008,12,Top 0.1%,Adults,0.73749262,223041.9297,184543.0565,165286.4298,1.33E+12,0.081845288,2.855110903,5973176.318
2009,1,Top 0.1%,Adults,0.73879153,223263.0559,184661.8721,165433.961,1.31E+12,0.081261857,2.79942739,5886899.308
2009,2,Top 0.1%,Adults,0.74026221,223491.138,184786.4266,165586.6428,1.29E+12,0.080435432,2.735038753,5787134.427
2009,3,Top 0.1%,Adults,0.73854828,223737.2513,184925.8683,165752.6788,1.27E+12,0.078769574,2.653777568,5661226.924
2009,4,Top 0.1%,Adults,0.73764265,223993.4654,185073.6291,165926.1903,1.27E+12,0.078514243,2.659404652,5669945.627
2009,5,Top 0.1%,Adults,0.73664248,224240.5517,185213.8185,166092.933,1.27E+12,0.078210617,2.665738326,5679759.133
2009,6,Top 0.1%,Adults,0.73944259,224461.8429,185332.6826,166240.5645,1.27E+12,0.078099485,2.648718459,5653388.252
2009,7,Top 0.1%,Adults,0.7381537,224672.2247,185442.5299,166380.1141,1.28E+12,0.07856782,2.681790905,5704631.279
2009,8,Top 0.1%,Adults,0.73899466,224888.795,185557.4776,166524.2447,1.29E+12,0.078749066,2.707052242,5743771.636
2009,9,Top 0.1%,Adults,0.73896003,225092.9753,185662.1962,166659.1994,1.31E+12,0.079306075,2.747332446,5806182.49
2009,10,Top 0.1%,Adults,0.74059272,225290.6833,185761.5757,166789.3619,1.30E+12,0.078406721,2.718795588,5761966.983
2009,11,Top 0.1%,Adults,0.74152511,225492.1122,185864.0234,166922.2793,1.30E+12,0.078191431,2.731171286,5781142.106
2009,12,Top 0.1%,Adults,0.74129546,225696.1536,185968.623,167057.1303,1.31E+12,0.078133254,2.751338619,5812389.725
2010,1,Top 0.1%,Adults,0.74250162,225911.0313,186097.9654,167288.3977,1.34E+12,0.079442773,2.817384447,5914722.287
2010,2,Top 0.1%,Adults,0.74261153,226142.851,186241.2556,167532.2233,1.35E+12,0.080440903,2.859906499,5980606.699
2010,3,Top 0.1%,Adults,0.74434507,226386.2933,186394.1034,167784.6809,1.35E+12,0.080405707,2.861873547,5983654.477
2010,4,Top 0.1%,Adults,0.74598247,226636.2666,186552.3103,168042.0063,1.36E+12,0.080449835,2.877913716,6008507.396
2010,5,Top 0.1%,Adults,0.74708259,226874.0342,186700.4534,168290.3073,1.38E+12,0.080961724,2.926288114,6083459.536
2010,6,Top 0.1%,Adults,0.74726886,227092.3063,186832.5431,168524.1623,1.40E+12,0.082011957,2.985514361,6175225.718
2010,7,Top 0.1%,Adults,0.74804306,227302.6669,186958.1193,168752.1529,1.43E+12,0.082670045,3.046482479,6269690.788
2010,8,Top 0.1%,Adults,0.74914622,227496.7195,187070.2828,168968.0352,1.44E+12,0.082991509,3.07990624,6321478.148
2010,9,Top 0.1%,Adults,0.74991292,227675.4866,187169.8842,169172.5537,1.45E+12,0.083277352,3.099517664,6351864.432
2010,10,Top 0.1%,Adults,0.75226796,227864.4333,187277.8625,169384.6236,1.46E+12,0.084101351,3.140464268,6415307.818
2010,11,Top 0.1%,Adults,0.75345081,228065.7721,187396.0292,169605.8999,1.45E+12,0.083743632,3.113615181,6373707.372
2010,12,Top 0.1%,Adults,0.75454664,228274.3619,187520.1533,169832.5693,1.45E+12,0.083699424,3.110137684,6368319.277
2011,1,Top 0.1%,Adults,0.75591141,228502.1276,187655.5576,170050.1435,1.44E+12,0.082867333,3.066944641,6301395.22
2011,2,Top 0.1%,Adults,0.7570284,228745.012,187803.3393,170279.0048,1.44E+12,0.082634308,3.05578387,6284102.526
2011,3,Top 0.1%,Adults,0.75899476,228997.8425,187959.2426,170515.3113,1.44E+12,0.082964323,3.069326989,6305086.471
2011,4,Top 0.1%,Adults,0.76102793,229256.0161,188119.4839,170755.6408,1.48E+12,0.084553564,3.160324531,6446079.657
2011,5,Top 0.1%,Adults,0.76289433,229494.1314,188263.2218,170981.0713,1.48E+12,0.084604217,3.166217833,6455210.842
2011,6,Top 0.1%,Adults,0.76301914,229712.8722,188391.0309,171192.1001,1.49E+12,0.084475355,3.172941188,6465628.125
2011,7,Top 0.1%,Adults,0.76532871,229925.13,188513.4938,171398.3247,1.48E+12,0.084147248,3.156723961,6440500.87
2011,8,Top 0.1%,Adults,0.76748562,230124.0715,188625.0138,171594.6458,1.49E+12,0.084921722,3.184277266,6483192.444
2011,9,Top 0.1%,Adults,0.76827043,230315.0495,188729.9864,171785.0475,1.50E+12,0.085491423,3.212151771,6526381.69
2011,10,Top 0.1%,Adults,0.76733041,230513.0989,188840.7339,171980.7421,1.52E+12,0.086046063,3.258241704,6597794.238
2011,11,Top 0.1%,Adults,0.76823884,230711.5196,188951.764,172176.7336,1.54E+12,0.086684671,3.297879586,6659209.866
2011,12,Top 0.1%,Adults,0.76829273,230918.7002,189069.9449,172379.2842,1.55E+12,0.086729998,3.343682234,6730177.291
2012,1,Top 0.1%,Adults,0.7708317,231141.8352,189134.4897,172540.5399,1.56E+12,0.086120764,3.346857965,6735097.825
2012,2,Top 0.1%,Adults,0.7726379,231376.184,189208.2509,172710.1682,1.56E+12,0.085869339,3.359106528,6754075.962
2012,3,Top 0.1%,Adults,0.77437252,231624.4381,189293.4111,172890.1773,1.56E+12,0.085723494,3.354248463,6746548.791
2012,4,Top 0.1%,Adults,0.77582705,231868.6452,189375.2866,173067.1667,1.58E+12,0.086329345,3.384941985,6794105.871
2012,5,Top 0.1%,Adults,0.77552259,232098.5934,189445.5484,173233.5147,1.58E+12,0.087032777,3.403758621,6823260.697
2012,6,Top 0.1%,Adults,0.77582777,232312.5383,189502.7949,173387.9202,1.58E+12,0.086819888,3.380887772,6787824.202
2012,7,Top 0.1%,Adults,0.77693069,232502.5334,189540.5722,173524.4537,1.57E+12,0.087070921,3.363980259,6761627.406
2012,8,Top 0.1%,Adults,0.77996278,232666.951,189557.5899,173641.9019,1.57E+12,0.087142425,3.349811948,6739674.777
2012,9,Top 0.1%,Adults,0.78235024,232822.3196,189567.3442,173752.6017,1.57E+12,0.086912812,3.351144881,6741740.046
2012,10,Top 0.1%,Adults,0.7842831,232990.0301,189587.2543,173872.517,1.59E+12,0.087644495,3.394807717,6809392.01
2012,11,Top 0.1%,Adults,0.78351462,233169.063,189616.4722,174000.8861,1.62E+12,0.088600179,3.470415288,6926539.703
2012,12,Top 0.1%,Adults,0.78330207,233363.3378,189658.1662,174140.6329,1.64E+12,0.089291586,3.526656771,7013681.242
2013,1,Top 0.1%,Adults,0.78487539,233567.9115,189732.028,174328.6919,1.61E+12,0.088236158,3.447339731,6890786.032
2013,2,Top 0.1%,Adults,0.78805667,233788.709,189819.0266,174528.8761,1.60E+12,0.08784673,3.416850188,6843544.999
2013,3,Top 0.1%,Adults,0.7875731,234027.7971,189920.82,174742.736,1.59E+12,0.087235954,3.387045784,6797365.534
2013,4,Top 0.1%,Adults,0.78775424,234263.319,190019.6581,174953.9566,1.57E+12,0.086299501,3.338557792,6722237.392
2013,5,Top 0.1%,Adults,0.78877068,234489.3161,190110.714,175158.0853,1.56E+12,0.08540676,3.294415447,6653842.469
2013,6,Top 0.1%,Adults,0.79067868,234697.9876,190187.6778,175349.2895,1.56E+12,0.085184941,3.280590908,6632422.487
2013,7,Top 0.1%,Adults,0.79157096,234894.3191,190254.6082,175531.2872,1.57E+12,0.086055137,3.321877391,6696392.486
2013,8,Top 0.1%,Adults,0.79299051,235078.3706,190311.5684,175704.1175,1.59E+12,0.086533294,3.356238368,6749631.985
2013,9,Top 0.1%,Adults,0.79379791,235252.1399,190360.1892,175869.2682,1.61E+12,0.087417444,3.417488838,6844534.535
2013,10,Top 0.1%,Adults,0.79593253,235432.2839,190413.9546,176039.1898,1.60E+12,0.08714219,3.394910683,6809551.546
2013,11,Top 0.1%,Adults,0.79754907,235619.6623,190473.5524,176214.528,1.59E+12,0.086001148,3.342673675,6728614.612
2013,12,Top 0.1%,Adults,0.7990911,235818.1321,190542.0903,176398.1711,1.57E+12,0.085256026,3.301126981,6664241.438
2014,1,Top 0.1%,Adults,0.80014038,236023.7927,190627.0345,176612.8711,1.58E+12,0.0853969,3.309804196,6677686.065
2014,2,Top 0.1%,Adults,0.80038613,236247.131,190726.2798,176840.7812,1.59E+12,0.085739303,3.34016371,6724725.629
2014,3,Top 0.1%,Adults,0.80201191,236486.132,190838.1822,177080.4065,1.61E+12,0.08657819,3.403767109,6823273.848
2014,4,Top 0.1%,Adults,0.80383825,236722.5102,190947.9756,177318.0621,1.65E+12,0.088022341,3.498329533,6969790.523
2014,5,Top 0.1%,Adults,0.8055287,236948.5864,191049.4713,177547.9919,1.67E+12,0.088713942,3.552244378,7053327.128
2014,6,Top 0.1%,Adults,0.80677801,237151.1,191131.9922,177760.2483,1.70E+12,0.089819951,3.632824044,7178178.673
2014,7,Top 0.1%,Adults,0.80836898,237339.6732,191203.314,177962.0283,1.73E+12,0.090648719,3.694260255,7273369.014
2014,8,Top 0.1%,Adults,0.80875814,237511.5087,191261.1983,178151.2232,1.74E+12,0.090963412,3.729844623,7328504.057
2014,9,Top 0.1%,Adults,0.80956674,237668.6325,191307.2928,178329.3406,1.74E+12,0.090914995,3.730718602,7329858.215
2014,10,Top 0.1%,Adults,0.81008118,237837.3501,191362.7773,178516.1136,1.74E+12,0.090800169,3.728038696,7325705.922
2014,11,Top 0.1%,Adults,0.8103835,238018.4804,191428.2987,178712.1662,1.73E+12,0.090063417,3.695606953,7275455.611
2014,12,Top 0.1%,Adults,0.81026697,238206.3684,191499.2981,178913.2605,1.73E+12,0.089533732,3.675582943,7244430.059
2015,1,Top 0.1%,Adults,0.80785143,238404.581,191562.9373,179071.7131,1.72E+12,0.088862268,3.652182021,7208172.261
2015,2,Top 0.1%,Adults,0.81003869,238618.584,191639.2351,179242.0292,1.71E+12,0.088412064,3.622922619,7162837.232
2015,3,Top 0.1%,Adults,0.81197792,238839.9518,191721.4091,179417.8814,1.69E+12,0.087773959,3.577701968,7092771.564
2015,4,Top 0.1%,Adults,0.81251287,239062.3503,191804.3687,179594.512,1.71E+12,0.088116956,3.607641079,7139159.746
2015,5,Top 0.1%,Adults,0.81444001,239273.153,191877.9873,179762.4351,1.70E+12,0.087753684,3.595069222,7119680.691
2015,6,Top 0.1%,Adults,0.81607831,239466.2475,191937.3796,179917.0568,1.70E+12,0.08746098,3.572845433,7085246.763
2015,7,Top 0.1%,Adults,0.81688315,239652.7417,191991.4656,180066.7212,1.68E+12,0.086688663,3.529182621,7017594.838
2015,8,Top 0.1%,Adults,0.81713867,239826.3452,192035.2163,180206.7007,1.67E+12,0.086086303,3.493840465,6962835.083
2015,9,Top 0.1%,Adults,0.81629086,239988.1649,192069.533,180337.8256,1.66E+12,0.085539406,3.462262984,6913908.381
2015,10,Top 0.1%,Adults,0.81664664,240155.5193,192108.2833,180473.1092,1.65E+12,0.085050951,3.43392383,6869999.199
2015,11,Top 0.1%,Adults,0.8172152,240328.5194,192151.5495,180612.6355,1.65E+12,0.085055145,3.425771099,6857367.216
2015,12,Top 0.1%,Adults,0.81621742,240510.0628,192201.6404,180758.5829,1.67E+12,0.085989434,3.491352009,6958979.426
2016,1,Top 0.1%,Adults,0.81589895,240707.5895,192259.2834,180967.7504,1.69E+12,0.086343797,3.522367503,7007035.375
2016,2,Top 0.1%,Adults,0.81509572,240910.318,192321.1233,181180.8032,1.70E+12,0.086749796,3.545826481,7043383.127
2016,3,Top 0.1%,Adults,0.81712419,241119.3697,192388.0482,181398.589,1.69E+12,0.086522532,3.522527527,7007283.32
2016,4,Top 0.1%,Adults,0.8204093,241332.8787,192458.5621,181619.7083,1.68E+12,0.086153575,3.480381342,6941981.282
2016,5,Top 0.1%,Adults,0.82181937,241530.4078,192516.3696,181828.7791,1.67E+12,0.086190578,3.467299816,6921712.537
2016,6,Top 0.1%,Adults,0.82318425,241710.8849,192560.6362,182024.9822,1.68E+12,0.086647894,3.493041567,6961597.256
2016,7,Top 0.1%,Adults,0.82292932,241878.8864,192595.0267,182211.7522,1.70E+12,0.08693986,3.525269048,7011531.079
2016,8,Top 0.1%,Adults,0.82390481,242027.6603,192614.1829,182383.9919,1.71E+12,0.087748549,3.569135551,7079498.607
