year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed,variance_real_wealth
1979,4,01/04/1979,Apr-79,Middle 40%,adult,0.29043832,7.42E+12,0.350111976,0.145546107,121873.8865,0.145546107,1.145546107,0.145546107,35662639.36
1979,4,01/04/1979,Apr-79,Bottom 50%,adult,0.29043832,1.96E+11,0.009225379,0.01921849,2569.081628,0.01921849,1.01921849,0.01921849,15847.03316
1979,5,01/05/1979,May-79,Top 1%,adult,0.29315874,4.72E+12,0.222036329,0.08618485,3092848.84,0.08618485,1.08618485,0.08618485,22967279192
1979,5,01/05/1979,May-79,Top 10%-1%,adult,0.29315874,8.92E+12,0.419742916,0.082211101,649644.1338,0.082211101,1.082211101,0.082211101,1013312039
1979,5,01/05/1979,May-79,Middle 40%,adult,0.29315874,7.42E+12,0.348949588,0.142192405,121517.0883,0.142192405,1.142192405,0.142192405,35454133.02
1979,5,01/05/1979,May-79,Bottom 50%,adult,0.29315874,1.97E+11,0.009271174,0.024681169,2582.851067,0.024681169,1.024681169,0.024681169,16017.35825
1979,6,01/06/1979,Jun-79,Top 1%,adult,0.29530832,4.76E+12,0.223272719,0.094537552,3116632.678,0.094537552,1.094537552,0.094537552,23321871600
1979,6,01/06/1979,Jun-79,Top 10%-1%,adult,0.29530832,8.95E+12,0.4197584,0.084534343,651038.7603,0.084534343,1.084534343,0.084534343,1017667373
1979,6,01/06/1979,Jun-79,Middle 40%,adult,0.29530832,7.42E+12,0.347692716,0.140479475,121334.8509,0.140479475,1.140479475,0.140479475,35347872.62
1979,6,01/06/1979,Jun-79,Bottom 50%,adult,0.29530832,1.98E+11,0.009276172,0.027396616,2589.69573,0.027396616,1.027396616,0.027396616,16102.36406
1979,7,01/07/1979,Jul-79,Top 1%,adult,0.29731929,4.82E+12,0.224630225,0.105161784,3146884.566,0.105161784,1.105161784,0.105161784,23776820821
1979,7,01/07/1979,Jul-79,Top 10%-1%,adult,0.29731929,9.00E+12,0.419792911,0.088533187,653439.2401,0.088533187,1.088533187,0.088533187,1025185800
1979,7,01/07/1979,Jul-79,Middle 40%,adult,0.29731929,7.43E+12,0.346255013,0.139857631,121268.6933,0.139857631,1.139857631,0.139857631,35309336.43
1979,7,01/07/1979,Jul-79,Bottom 50%,adult,0.29731929,2.00E+11,0.009321859,0.036178365,2611.831347,0.036178365,1.036178365,0.036178365,16378.81282
1979,8,01/08/1979,Aug-79,Top 1%,adult,0.29927298,4.88E+12,0.22611064,0.117302733,3181455.221,0.117302733,1.117302733,0.117302733,24302099236
1979,8,01/08/1979,Aug-79,Top 10%-1%,adult,0.29927298,9.06E+12,0.419853833,0.093444869,656387.69,0.093444869,1.093444869,0.093444869,1034458364
1979,8,01/08/1979,Aug-79,Middle 40%,adult,0.29927298,7.44E+12,0.344666273,0.139581853,121239.3535,0.139581853,1.139581853,0.139581853,35292252.97
1979,8,01/08/1979,Aug-79,Bottom 50%,adult,0.29927298,2.02E+11,0.009369261,0.045994829,2636.575106,0.045994829,1.045994829,0.045994829,16690.61942
1979,9,01/09/1979,Sep-79,Top 1%,adult,0.3015084,4.94E+12,0.22768701,0.129300098,3215617.028,0.129300098,1.129300098,0.129300098,24826803079
1979,9,01/09/1979,Sep-79,Top 10%-1%,adult,0.3015084,9.11E+12,0.419980396,0.09786525,659041.215,0.09786525,1.09786525,0.09786525,1042839111
1979,9,01/09/1979,Sep-79,Middle 40%,adult,0.3015084,7.44E+12,0.342959569,0.1381799,121090.2007,0.1381799,1.1381799,0.1381799,35205470.9
1979,9,01/09/1979,Sep-79,Bottom 50%,adult,0.3015084,2.03E+11,0.009373027,0.050328947,2647.49985,0.050328947,1.050328947,0.050328947,16829.22235
1979,10,01/10/1979,Oct-79,Top 1%,adult,0.30347419,5.00E+12,0.229347231,0.142184163,3252303.661,0.142184163,1.142184163,0.142184163,25396527333
1979,10,01/10/1979,Oct-79,Top 10%-1%,adult,0.30347419,9.16E+12,0.420143352,0.102780396,661991.7449,0.102780396,1.102780396,0.102780396,1052197602
1979,10,01/10/1979,Oct-79,Middle 40%,adult,0.30347419,7.44E+12,0.341180762,0.136904653,120954.5279,0.136904653,1.136904653,0.136904653,35126624.78
1979,10,01/10/1979,Oct-79,Bottom 50%,adult,0.30347419,2.03E+11,0.009328663,0.049630352,2645.738945,0.049630352,1.049630352,0.049630352,16806.84289
1979,11,01/11/1979,Nov-79,Top 1%,adult,0.304856,5.06E+12,0.230860196,0.154956068,3288670.926,0.154956068,1.154956068,0.154956068,25967670856
1979,11,01/11/1979,Nov-79,Top 10%-1%,adult,0.304856,9.22E+12,0.420276379,0.10815445,665217.7535,0.10815445,1.10815445,0.10815445,1062477698
1979,11,01/11/1979,Nov-79,Middle 40%,adult,0.304856,7.45E+12,0.339533651,0.136569779,120918.9009,0.136569779,1.136569779,0.136569779,35105934.82
1979,11,01/11/1979,Nov-79,Bottom 50%,adult,0.304856,2.05E+11,0.009329779,0.054537627,2658.108413,0.054537627,1.054537627,0.054537627,16964.36235
1979,12,01/12/1979,Dec-79,Top 1%,adult,0.30644614,5.11E+12,0.231986391,0.162542568,3310273.047,0.162542568,1.162542568,0.162542568,26309936257
1979,12,01/12/1979,Dec-79,Top 10%-1%,adult,0.30644614,9.25E+12,0.420368028,0.110260631,666482.0803,0.110260631,1.110260631,0.110260631,1066520270
1979,12,01/12/1979,Dec-79,Middle 40%,adult,0.30644614,7.45E+12,0.338245934,0.134163888,120662.9398,0.134163888,1.134163888,0.134163888,34957467.62
1979,12,01/12/1979,Dec-79,Bottom 50%,adult,0.30644614,2.07E+11,0.009399656,0.064223014,2682.521775,0.064223014,1.064223014,0.064223014,17277.4113
1980,1,01/01/1980,Jan-80,Top 1%,adult,0.30842856,5.09E+12,0.231190405,0.15584111,3291191.03,0.15584111,1.15584111,0.15584111,26007484092
1980,1,01/01/1980,Jan-80,Top 10%-1%,adult,0.30842856,9.25E+12,0.420206518,0.107235557,664666.1483,0.107235557,1.107235557,0.107235557,1060716394
1980,1,01/01/1980,Jan-80,Middle 40%,adult,0.30842856,7.46E+12,0.339195552,0.134685109,120718.3922,0.134685109,1.134685109,0.134685109,34989605.44
1980,1,01/01/1980,Jan-80,Bottom 50%,adult,0.30842856,2.07E+11,0.009407534,0.06262116,2678.484079,0.06262116,1.06262116,0.06262116,17225.43898
1980,2,01/02/1980,Feb-80,Top 1%,adult,0.31101426,5.05E+12,0.230234386,0.146059733,3263339.123,0.146059733,1.146059733,0.146059733,25569166734
1980,2,01/02/1980,Feb-80,Top 10%-1%,adult,0.31101426,9.22E+12,0.419920823,0.101674726,661328.0184,0.101674726,1.101674726,0.101674726,1050088750
1980,2,01/02/1980,Feb-80,Middle 40%,adult,0.31101426,7.47E+12,0.34029691,0.13342281,120584.097,0.13342281,1.13342281,0.13342281,34911799.18
1980,2,01/02/1980,Feb-80,Bottom 50%,adult,0.31101426,2.10E+11,0.009547887,0.073788321,2706.632458,0.073788321,1.073788321,0.073788321,17589.38809
1980,3,01/03/1980,Mar-80,Top 1%,adult,0.31455171,5.02E+12,0.229520123,0.136680051,3236631.019,0.136680051,1.136680051,0.136680051,25152348628
1980,3,01/03/1980,Mar-80,Top 10%-1%,adult,0.31455171,9.18E+12,0.4194861,0.094923942,657275.5677,0.094923942,1.094923942,0.094923942,1037258824
1980,3,01/03/1980,Mar-80,Middle 40%,adult,0.31455171,7.46E+12,0.341166821,0.130527508,120276.0678,0.130527508,1.130527508,0.130527508,34733664.29
1980,3,01/03/1980,Mar-80,Bottom 50%,adult,0.31455171,2.15E+11,0.009826961,0.099540071,2771.543317,0.099540071,1.099540071,0.099540071,18443.16711
1980,4,01/04/1980,Apr-80,Top 1%,adult,0.31641608,5.05E+12,0.229477035,0.140853883,3248515.766,0.140853883,1.140853883,0.140853883,25337404097
1980,4,01/04/1980,Apr-80,Top 10%-1%,adult,0.31641608,9.22E+12,0.418910957,0.097643783,658908.2704,0.097643783,1.097643783,0.097643783,1042418421
1980,4,01/04/1980,Apr-80,Middle 40%,adult,0.31641608,7.51E+12,0.341401798,0.135673454,120823.5415,0.135673454,1.135673454,0.135673454,35050585.96
1980,4,01/04/1980,Apr-80,Bottom 50%,adult,0.31641608,2.25E+11,0.010210201,0.146831,2890.746666,0.146831,1.146831,0.146831,20063.7555
1980,5,01/05/1980,May-80,Top 1%,adult,0.31893978,5.09E+12,0.229724293,0.148061893,3269040.158,0.148061893,1.148061893,0.148061893,25658583151
1980,5,01/05/1980,May-80,Top 10%-1%,adult,0.31893978,9.26E+12,0.418249309,0.101647154,661311.4671,0.101647154,1.101647154,0.101647154,1050036188
1980,5,01/05/1980,May-80,Middle 40%,adult,0.31893978,7.56E+12,0.341345665,0.14143095,121436.0777,0.14143095,1.14143095,0.14143095,35406877.02
1980,5,01/05/1980,May-80,Bottom 50%,adult,0.31893978,2.37E+11,0.010680725,0.205961484,3039.793256,0.205961484,1.205961484,0.205961484,22186.06364
1980,6,01/06/1980,Jun-80,Top 1%,adult,0.32085747,5.15E+12,0.230010885,0.159235545,3300856.49,0.159235545,1.159235545,0.159235545,26160464214
1980,6,01/06/1980,Jun-80,Top 10%-1%,adult,0.32085747,9.34E+12,0.417563439,0.109161213,665822.1066,0.109161213,1.109161213,0.109161213,1064409105
1980,6,01/06/1980,Jun-80,Middle 40%,adult,0.32085747,7.63E+12,0.341264452,0.150830143,122436.0515,0.150830143,1.150830143,0.150830143,35992398.68
1980,6,01/06/1980,Jun-80,Bottom 50%,adult,0.32085747,2.50E+11,0.011161231,0.270895212,3203.467728,0.270895212,1.270895212,0.270895212,24639.55536
1980,7,01/07/1980,Jul-80,Top 1%,adult,0.32308891,5.19E+12,0.230022352,0.168537712,3327343.876,0.168537712,1.168537712,0.168537712,26581992659
1980,7,01/07/1980,Jul-80,Top 10%-1%,adult,0.32308891,9.41E+12,0.416847505,0.116088947,669980.7795,0.116088947,1.116088947,0.116088947,1077747062
1980,7,01/07/1980,Jul-80,Middle 40%,adult,0.32308891,7.71E+12,0.341489673,0.160772587,123493.8215,0.160772587,1.160772587,0.160772587,36616988.23
1980,7,01/07/1980,Jul-80,Bottom 50%,adult,0.32308891,2.63E+11,0.011640474,0.336034605,3367.660604,0.336034605,1.336034605,0.336034605,27230.07221
1980,8,01/08/1980,Aug-80,Top 1%,adult,0.32569548,5.23E+12,0.229979823,0.17624381,3349286.547,0.17624381,1.17624381,0.17624381,26933746613
1980,8,01/08/1980,Aug-80,Top 10%-1%,adult,0.32569548,9.47E+12,0.416253425,0.122055514,673562.47,0.122055514,1.122055514,0.122055514,1089301049
1980,8,01/08/1980,Aug-80,Middle 40%,adult,0.32569548,7.78E+12,0.341760332,0.1695698,124429.7511,0.1695698,1.1695698,0.1695698,37174113.87
1980,8,01/08/1980,Aug-80,Bottom 50%,adult,0.32569548,2.73E+11,0.012006418,0.387379927,3497.083613,0.387379927,1.387379927,0.387379927,29363.25471
1980,9,01/09/1980,Sep-80,Top 1%,adult,0.32880035,5.27E+12,0.230196312,0.182814682,3367996.726,0.182814682,1.182814682,0.182814682,27235508066
1980,9,01/09/1980,Sep-80,Top 10%-1%,adult,0.32880035,9.52E+12,0.415845571,0.126158019,676025.1767,0.126158019,1.126158019,0.126158019,1097281105
1980,9,01/09/1980,Sep-80,Middle 40%,adult,0.32880035,7.83E+12,0.341814882,0.17518486,125027.1337,0.17518486,1.17518486,0.17518486,37531913.75
1980,9,01/09/1980,Sep-80,Bottom 50%,adult,0.32880035,2.78E+11,0.012143229,0.409700518,3553.34576,0.409700518,1.409700518,0.409700518,30315.66489
1980,10,01/10/1980,Oct-80,Top 1%,adult,0.3317132,5.31E+12,0.230862397,0.190353722,3389463.707,0.190353722,1.190353722,0.190353722,27583802598
1980,10,01/10/1980,Oct-80,Top 10%-1%,adult,0.3317132,9.57E+12,0.415795144,0.129928997,678288.8696,0.129928997,1.129928997,0.129928997,1104641973
1980,10,01/10/1980,Oct-80,Middle 40%,adult,0.3317132,7.85E+12,0.34138874,0.177792816,125304.5924,0.177792816,1.177792816,0.177792816,37698679.32
1980,10,01/10/1980,Oct-80,Bottom 50%,adult,0.3317132,2.75E+11,0.01195372,0.392516233,3510.030386,0.392516233,1.392516233,0.392516233,29581.07226
1980,11,01/11/1980,Nov-80,Top 1%,adult,0.33457047,5.35E+12,0.231706818,0.196578507,3407188.425,0.196578507,1.196578507,0.196578507,27873048048
1980,11,01/11/1980,Nov-80,Top 10%-1%,adult,0.33457047,9.60E+12,0.415895279,0.131970953,679514.6423,0.131970953,1.131970953,0.131970953,1108638098
1980,11,01/11/1980,Nov-80,Middle 40%,adult,0.33457047,7.86E+12,0.34076174,0.177470643,125270.3165,0.177470643,1.177470643,0.177470643,37678057.95
1980,11,01/11/1980,Nov-80,Bottom 50%,adult,0.33457047,2.68E+11,0.01163617,0.357646726,3422.136954,0.357646726,1.357646726,0.357646726,28118.16222
1980,12,01/12/1980,Dec-80,Top 1%,adult,0.33677259,5.37E+12,0.232439562,0.201101533,3420067.482,0.201101533,1.201101533,0.201101533,28084164653
1980,12,01/12/1980,Dec-80,Top 10%-1%,adult,0.33677259,9.62E+12,0.415970528,0.132872781,680056.0038,0.132872781,1.132872781,0.132872781,1110405280
1980,12,01/12/1980,Dec-80,Middle 40%,adult,0.33677259,7.87E+12,0.340203132,0.176264137,125141.9573,0.176264137,1.176264137,0.176264137,37600883.23
1980,12,01/12/1980,Dec-80,Bottom 50%,adult,0.33677259,2.63E+11,0.01138678,0.329367205,3350.854497,0.329367205,1.329367205,0.329367205,26958.9703
1981,1,01/01/1981,Jan-81,Top 1%,adult,0.3399145,5.38E+12,0.233635875,0.201100738,3420065.218,0.201100738,1.201100738,0.201100738,28084127470
1981,1,01/01/1981,Jan-81,Top 10%-1%,adult,0.3399145,9.57E+12,0.415386132,0.125487832,675622.868,0.125487832,1.125487832,0.125487832,1095975490
1981,1,01/01/1981,Jan-81,Middle 40%,adult,0.3399145,7.83E+12,0.339630016,0.168268976,124291.3574,0.168268976,1.168268976,0.168268976,37091467.98
1981,1,01/01/1981,Jan-81,Bottom 50%,adult,0.3399145,2.61E+11,0.011347972,0.318051814,3322.332487,0.318051814,1.318051814,0.318051814,26501.98146
1981,2,01/02/1981,Feb-81,Top 1%,adult,0.34344265,5.37E+12,0.234487173,0.197062685,3408567.094,0.197062685,1.197062685,0.197062685,27895609456
1981,2,01/02/1981,Feb-81,Top 10%-1%,adult,0.34344265,9.50E+12,0.414609439,0.115541923,669652.4046,0.115541923,1.115541923,0.115541923,1076690858
1981,2,01/02/1981,Feb-81,Middle 40%,adult,0.34344265,7.78E+12,0.339417964,0.159389872,123346.7154,0.159389872,1.159389872,0.159389872,36529803.72
1981,2,01/02/1981,Feb-81,Bottom 50%,adult,0.34344265,2.63E+11,0.011485423,0.324704879,3339.102459,0.324704879,1.324704879,0.324704879,26770.20216
1981,3,01/03/1981,Mar-81,Top 1%,adult,0.34610978,5.38E+12,0.235002199,0.195877486,3405192.308,0.195877486,1.195877486,0.195877486,27840398506
1981,3,01/03/1981,Mar-81,Top 10%-1%,adult,0.34610978,9.47E+12,0.413652623,0.109428846,665982.765,0.109428846,1.109428846,0.109428846,1064922837
1981,3,01/03/1981,Mar-81,Middle 40%,adult,0.34610978,7.77E+12,0.339620927,0.15639467,123028.0579,0.15639467,1.15639467,0.15639467,36341303.16
1981,3,01/03/1981,Mar-81,Bottom 50%,adult,0.34610978,2.68E+11,0.011724245,0.347950616,3397.696565,0.347950616,1.347950616,0.347950616,27717.96502
1981,4,01/04/1981,Apr-81,Top 1%,adult,0.34809127,5.41E+12,0.23521488,0.199704768,3416090.274,0.199704768,1.199704768,0.199704768,28018884291
1981,4,01/04/1981,Apr-81,Top 10%-1%,adult,0.34809127,9.48E+12,0.412441556,0.108717537,665555.7711,0.108717537,1.108717537,0.108717537,1063557727
1981,4,01/04/1981,Apr-81,Middle 40%,adult,0.34809127,7.82E+12,0.340302402,0.161372353,123557.6302,0.161372353,1.161372353,0.161372353,36654837.66
1981,4,01/04/1981,Apr-81,Bottom 50%,adult,0.34809127,2.77E+11,0.012041166,0.387562277,3497.543252,0.387562277,1.387562277,0.387562277,29370.97393
1981,5,01/05/1981,May-81,Top 1%,adult,0.35004267,5.43E+12,0.235136343,0.203056757,3425634.867,0.203056757,1.203056757,0.203056757,28175673160
1981,5,01/05/1981,May-81,Top 10%-1%,adult,0.35004267,9.49E+12,0.411180717,0.108786695,665597.2859,0.108786695,1.108786695,0.108786695,1063690412
1981,5,01/05/1981,May-81,Middle 40%,adult,0.35004267,7.88E+12,0.34132567,0.168509333,124316.9288,0.168509333,1.168509333,0.168509333,37106731.77
1981,5,01/05/1981,May-81,Bottom 50%,adult,0.35004267,2.85E+11,0.012357276,0.428444794,3600.593308,0.428444794,1.428444794,0.428444794,31127.21748
1981,6,01/06/1981,Jun-81,Top 1%,adult,0.35174221,5.44E+12,0.234742098,0.202881491,3425135.808,0.202881491,1.202881491,0.202881491,28167464288
1981,6,01/06/1981,Jun-81,Top 10%-1%,adult,0.35174221,9.50E+12,0.410079182,0.107512131,664832.1741,0.107512131,1.107512131,0.107512131,1061246369
1981,6,01/06/1981,Jun-81,Middle 40%,adult,0.35174221,7.93E+12,0.342577721,0.174594201,124964.2938,0.174594201,1.174594201,0.174594201,37494195.43
1981,6,01/06/1981,Jun-81,Bottom 50%,adult,0.35174221,2.92E+11,0.012600998,0.458851652,3677.238014,0.458851652,1.458851652,0.458851652,32466.51266
1981,7,01/07/1981,Jul-81,Top 1%,adult,0.35409373,5.40E+12,0.234006869,0.192684641,3396100.864,0.192684641,1.192684641,0.192684641,27691936091
1981,7,01/07/1981,Jul-81,Top 10%-1%,adult,0.35409373,9.44E+12,0.409340919,0.099590776,660077.0374,0.099590776,1.099590776,0.099590776,1046119770
1981,7,01/07/1981,Jul-81,Middle 40%,adult,0.35409373,7.93E+12,0.34397404,0.17305821,124800.8808,0.17305821,1.17305821,0.17305821,37396198.89
1981,7,01/07/1981,Jul-81,Bottom 50%,adult,0.35409373,2.92E+11,0.012678173,0.45991651,3679.922136,0.45991651,1.45991651,0.45991651,32513.92645
1981,8,01/08/1981,Aug-81,Top 1%,adult,0.35655198,5.35E+12,0.233356836,0.181114235,3363154.799,0.181114235,1.181114235,0.181114235,27157255298
1981,8,01/08/1981,Aug-81,Top 10%-1%,adult,0.35655198,9.37E+12,0.408773859,0.090444078,654586.3349,0.090444078,1.090444078,0.090444078,1028788331
1981,8,01/08/1981,Aug-81,Middle 40%,adult,0.35655198,7.92E+12,0.345199974,0.169065935,124376.1453,0.169065935,1.169065935,0.169065935,37142090.68
1981,8,01/08/1981,Aug-81,Bottom 50%,adult,0.35655198,2.91E+11,0.012669328,0.448769495,3651.824539,0.448769495,1.448769495,0.448769495,32019.30973
1981,9,01/09/1981,Sep-81,Top 1%,adult,0.35897553,5.33E+12,0.233159468,0.175009512,3345771.952,0.175009512,1.175009512,0.175009512,26877250086
1981,9,01/09/1981,Sep-81,Top 10%-1%,adult,0.35897553,9.33E+12,0.408235833,0.084297249,650896.4347,0.084297249,1.084297249,0.084297249,1017222471
1981,9,01/09/1981,Sep-81,Middle 40%,adult,0.35897553,7.91E+12,0.345957745,0.166563166,124109.8774,0.166563166,1.166563166,0.166563166,36983231.26
1981,9,01/09/1981,Sep-81,Bottom 50%,adult,0.35897553,2.89E+11,0.01264696,0.439954651,3629.605502,0.439954651,1.439954651,0.439954651,31630.86067
1981,10,01/10/1981,Oct-81,Top 1%,adult,0.36088338,5.37E+12,0.233798007,0.18177891,3365047.424,0.18177891,1.18177891,0.18177891,27187829543
1981,10,01/10/1981,Oct-81,Top 10%-1%,adult,0.36088338,9.36E+12,0.407593749,0.085855044,651831.5683,0.085855044,1.085855044,0.085855044,1020147429
1981,10,01/10/1981,Oct-81,Middle 40%,adult,0.36088338,7.94E+12,0.345928445,0.169980384,124473.4329,0.169980384,1.169980384,0.169980384,37200218.85
1981,10,01/10/1981,Oct-81,Bottom 50%,adult,0.36088338,2.91E+11,0.012679804,0.448045834,3650.000451,0.448045834,1.448045834,0.448045834,31987.33041
1981,11,01/11/1981,Nov-81,Top 1%,adult,0.36300915,5.42E+12,0.234670363,0.19227633,3394938.223,0.19227633,1.19227633,0.19227633,27672978896
1981,11,01/11/1981,Nov-81,Top 10%-1%,adult,0.36300915,9.40E+12,0.406844424,0.089421525,653972.5032,0.089421525,1.089421525,0.089421525,1026859764
1981,11,01/11/1981,Nov-81,Middle 40%,adult,0.36300915,7.99E+12,0.345662774,0.175081968,125016.1871,0.175081968,1.175081968,0.175081968,37525341.92
1981,11,01/11/1981,Nov-81,Bottom 50%,adult,0.36300915,2.96E+11,0.012822444,0.471850902,3710.004427,0.471850902,1.471850902,0.471850902,33047.68298
1981,12,01/12/1981,Dec-81,Top 1%,adult,0.36421391,5.47E+12,0.235232283,0.202230346,3423281.71,0.202230346,1.202230346,0.202230346,28136977248
1981,12,01/12/1981,Dec-81,Top 10%-1%,adult,0.36421391,9.45E+12,0.405966629,0.093528247,656437.7411,0.093528247,1.093528247,0.093528247,1034616130
1981,12,01/12/1981,Dec-81,Middle 40%,adult,0.36421391,8.04E+12,0.345685983,0.182141349,125767.2299,0.182141349,1.182141349,0.182141349,37977568.07
1981,12,01/12/1981,Dec-81,Bottom 50%,adult,0.36421391,3.05E+11,0.013115098,0.514386198,3817.220542,0.514386198,1.514386198,0.514386198,34985.38557
1982,1,01/01/1982,Jan-82,Top 1%,adult,0.36635953,5.47E+12,0.234987916,0.200580249,3418583.155,0.200580249,1.200580249,0.200580249,28059792598
1982,1,01/01/1982,Jan-82,Top 10%-1%,adult,0.36635953,9.42E+12,0.40439441,0.088929382,653677.0734,0.088929382,1.088929382,0.088929382,1025932213
1982,1,01/01/1982,Jan-82,Middle 40%,adult,0.36635953,8.08E+12,0.346778865,0.185482539,126122.6968,0.185482539,1.185482539,0.185482539,38192550.12
1982,1,01/01/1982,Jan-82,Bottom 50%,adult,0.36635953,3.22E+11,0.013838814,0.59741912,4026.516544,0.59741912,1.59741912,0.59741912,38927.01799
1982,2,01/02/1982,Feb-82,Top 1%,adult,0.36766842,5.46E+12,0.234386149,0.195801788,3404976.762,0.195801788,1.195801788,0.195801788,27836874060
1982,2,01/02/1982,Feb-82,Top 10%-1%,adult,0.36766842,9.39E+12,0.40284043,0.083201405,650238.6065,0.083201405,1.083201405,0.083201405,1015167399
1982,2,01/02/1982,Feb-82,Middle 40%,adult,0.36766842,8.11E+12,0.348231992,0.18875621,126470.9806,0.18875621,1.18875621,0.18875621,38403776.32
1982,2,01/02/1982,Feb-82,Bottom 50%,adult,0.36766842,3.39E+11,0.014541433,0.676134223,4224.928883,0.676134223,1.676134223,0.676134223,42857.90778
1982,3,01/03/1982,Mar-82,Top 1%,adult,0.36905912,5.44E+12,0.233936404,0.189972651,3388378.629,0.189972651,1.189972651,0.189972651,27566144477
1982,3,01/03/1982,Mar-82,Top 10%-1%,adult,0.36905912,9.34E+12,0.401429431,0.076210656,646042.1063,0.076210656,1.076210656,0.076210656,1002106338
1982,3,01/03/1982,Mar-82,Middle 40%,adult,0.36905912,8.13E+12,0.349553981,0.189735164,126575.1307,0.189735164,1.189735164,0.189735164,38467054.2
1982,3,01/03/1982,Mar-82,Bottom 50%,adult,0.36905912,3.51E+11,0.015080189,0.733086757,4368.485647,0.733086757,1.733086757,0.733086757,45819.8841
1982,4,01/04/1982,Apr-82,Top 1%,adult,0.36992314,5.45E+12,0.234256096,0.189592508,3387296.194,0.189592508,1.189592508,0.189592508,27548534997
1982,4,01/04/1982,Apr-82,Top 10%-1%,adult,0.36992314,9.31E+12,0.400229753,0.07118775,643026.889,0.07118775,1.07118775,0.07118775,992774075.5
1982,4,01/04/1982,Apr-82,Middle 40%,adult,0.36992314,8.15E+12,0.350238279,0.190057114,126609.3828,0.190057114,1.190057114,0.190057114,38487875.88
1982,4,01/04/1982,Apr-82,Bottom 50%,adult,0.36992314,3.55E+11,0.015275879,0.752620437,4417.722998,0.752620437,1.752620437,0.752620437,46858.57984
1982,5,01/05/1982,May-82,Top 1%,adult,0.37242505,5.45E+12,0.235003987,0.187991517,3382737.466,0.187991517,1.187991517,0.187991517,27474433550
1982,5,01/05/1982,May-82,Top 10%-1%,adult,0.37242505,9.26E+12,0.399137758,0.063432258,638371.3189,0.063432258,1.063432258,0.063432258,978450575.7
1982,5,01/05/1982,May-82,Middle 40%,adult,0.37242505,8.13E+12,0.350541895,0.185700259,126145.86,0.185700259,1.185700259,0.185700259,38206579.96
1982,5,01/05/1982,May-82,Bottom 50%,adult,0.37242505,3.55E+11,0.015316356,0.749314473,4409.389858,0.749314473,1.749314473,0.749314473,46681.96812
1982,6,01/06/1982,Jun-82,Top 1%,adult,0.37507802,5.46E+12,0.235744986,0.188460599,3384073.149,0.188460599,1.188460599,0.188460599,27496134538
1982,6,01/06/1982,Jun-82,Top 10%-1%,adult,0.37507802,9.22E+12,0.398023433,0.057547476,634838.7234,0.057547476,1.057547476,0.057547476,967651511.4
1982,6,01/06/1982,Jun-82,Middle 40%,adult,0.37507802,8.12E+12,0.350751254,0.18314625,125874.1407,0.18314625,1.18314625,0.18314625,38042162.59
