year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed
2017,9,01/09/2017,09/2017,Top 1%,adult,0.826985,3.52273E+13,0.350493726,4.067823925,14430336.93,4.067823925,5.067823925,4.067823925
2017,10,01/10/2017,10/2017,Top 1%,adult,0.828484,3.56074E+13,0.350836594,4.119762958,14578230.33,4.119762958,5.119762958,4.119762958
2017,11,01/11/2017,11/2017,Top 1%,adult,0.82978082,3.60273E+13,0.351382872,4.177117192,14741543.21,4.177117192,5.177117192,4.177117192
2017,12,01/12/2017,12/2017,Top 1%,adult,0.83054703,3.63417E+13,0.351660442,4.219009378,14860828.8,4.219009378,5.219009378,4.219009378
2018,1,01/01/2018,01/2018,Top 1%,adult,0.83271217,3.6428E+13,0.351465603,4.227821211,14885919.99,4.227821211,5.227821211,4.227821211
2018,2,01/02/2018,02/2018,Top 1%,adult,0.83472437,3.64405E+13,0.351276689,4.226036226,14880837.35,4.226036226,5.226036226,4.226036226
2018,3,01/03/2018,03/2018,Top 1%,adult,0.83665347,3.64144E+13,0.351113021,4.218609683,14859690.69,4.218609683,5.218609683,4.218609683
2018,4,01/04/2018,04/2018,Top 1%,adult,0.83982348,3.63523E+13,0.351115314,4.206038505,14823894.99,4.206038505,5.206038505,4.206038505
2018,5,01/05/2018,05/2018,Top 1%,adult,0.84228969,3.642E+13,0.351216367,4.212318906,14841778.07,4.212318906,5.212318906,4.212318906
2018,6,01/06/2018,06/2018,Top 1%,adult,0.84346288,3.66872E+13,0.351494451,4.247399015,14941666.66,4.247399015,5.247399015,4.247399015
2018,7,01/07/2018,07/2018,Top 1%,adult,0.8437832,3.72785E+13,0.352553533,4.329086569,15174267.27,4.329086569,5.329086569,4.329086569
2018,8,01/08/2018,08/2018,Top 1%,adult,0.84422135,3.76839E+13,0.352961814,4.384629215,15332421.76,4.384629215,5.384629215,4.384629215
2018,9,01/09/2018,09/2018,Top 1%,adult,0.84606963,3.74677E+13,0.352036616,4.35155183,15238235.8,4.35155183,5.35155183,4.35155183
2018,10,01/10/2018,10/2018,Top 1%,adult,0.84776592,3.69269E+13,0.352305294,4.271692508,15010840.98,4.271692508,5.271692508,4.271692508
2018,11,01/11/2018,11/2018,Top 1%,adult,0.848535,3.5454E+13,0.348250551,4.058606718,14404091.46,4.058606718,5.058606718,4.058606718
2018,12,01/12/2018,12/2018,Top 1%,adult,0.84929502,3.52094E+13,0.348532494,4.0206196,14295925.33,4.0206196,5.0206196,4.0206196
2019,1,01/01/2019,01/2019,Top 1%,adult,0.84994447,3.57308E+13,0.349351646,4.091370706,14497385.03,4.091370706,5.091370706,4.091370706
2019,2,01/02/2019,02/2019,Top 1%,adult,0.85161728,3.67447E+13,0.350673701,4.231878899,14897474.02,4.231878899,5.231878899,4.231878899
2019,3,01/03/2019,03/2019,Top 1%,adult,0.85388368,3.76895E+13,0.351307459,4.361811472,15267449.54,4.361811472,5.361811472,4.361811472
2019,4,01/04/2019,04/2019,Top 1%,adult,0.85605299,3.82854E+13,0.352012368,4.441839641,15495325.15,4.441839641,5.441839641,4.441839641
2019,5,01/05/2019,05/2019,Top 1%,adult,0.85646361,3.84157E+13,0.351599558,4.455881,15535307.11,4.455881,5.455881,4.455881
2019,6,01/06/2019,06/2019,Top 1%,adult,0.8571763,3.82967E+13,0.350656505,4.43486634,15475469.08,4.43486634,5.43486634,4.43486634
2019,7,01/07/2019,07/2019,Top 1%,adult,0.85879248,3.79452E+13,0.349119651,4.38128512,15322899.64,4.38128512,5.38128512,4.38128512
2019,8,01/08/2019,08/2019,Top 1%,adult,0.85931331,3.78259E+13,0.347956021,4.361601152,15266850.67,4.361601152,5.361601152,4.361601152
2019,9,01/09/2019,09/2019,Top 1%,adult,0.85997105,3.81206E+13,0.347773448,4.401032487,15379129.13,4.401032487,5.401032487,4.401032487
2019,10,01/10/2019,10/2019,Top 1%,adult,0.8615765,3.92477E+13,0.349596874,4.557507487,15824682.68,4.557507487,5.557507487,4.557507487
2019,11,01/11/2019,11/2019,Top 1%,adult,0.86191696,4.02002E+13,0.351359202,4.690853899,16204378.92,4.690853899,5.690853899,4.690853899
2019,12,01/12/2019,12/2019,Top 1%,adult,0.86404341,3.95547E+13,0.348639522,4.599454063,15944123.14,4.599454063,5.599454063,4.599454063
2020,1,01/01/2020,01/2020,Top 1%,adult,0.86577171,3.90586E+13,0.350308289,4.527953081,15740528.21,4.527953081,5.527953081,4.527953081
2020,2,01/02/2020,02/2020,Top 1%,adult,0.86693084,3.78685E+13,0.349484898,4.357584349,15255413.06,4.357584349,5.357584349,4.357584349
2020,3,01/03/2020,03/2020,Top 1%,adult,0.86525661,3.76877E+13,0.348559855,4.330249428,15177578.44,4.330249428,5.330249428,4.330249428
2020,4,01/04/2020,04/2020,Top 1%,adult,0.86098796,3.85766E+13,0.350655058,4.455153587,15533235.84,4.455153587,5.455153587,4.455153587
2020,5,01/05/2020,05/2020,Top 1%,adult,0.8620671,4.00257E+13,0.351770299,4.660047406,16116659.2,4.660047406,5.660047406,4.660047406
2020,6,01/06/2020,06/2020,Top 1%,adult,0.86516899,4.13949E+13,0.350496328,4.852920751,16665854.95,4.852920751,5.852920751,4.852920751
2020,7,01/07/2020,07/2020,Top 1%,adult,0.86760443,4.21954E+13,0.350898297,4.964891412,16984684.96,4.964891412,5.964891412,4.964891412
2020,8,01/08/2020,08/2020,Top 1%,adult,0.87045866,4.28594E+13,0.352742512,5.057387283,17248061.63,5.057387283,6.057387283,5.057387283
2020,9,01/09/2020,09/2020,Top 1%,adult,0.87256318,4.2958E+13,0.351705454,5.069856503,17283567.02,5.069856503,6.069856503,5.069856503
2020,10,01/10/2020,10/2020,Top 1%,adult,0.87368333,4.34996E+13,0.350835635,5.145005447,17497549.31,5.145005447,6.145005447,5.145005447
2020,11,01/11/2020,11/2020,Top 1%,adult,0.87453997,4.51863E+13,0.35377224,5.382549288,18173941.72,5.382549288,6.382549288,5.382549288
2020,12,01/12/2020,12/2020,Top 1%,adult,0.87891823,4.63405E+13,0.354112396,5.545887292,18639037.29,5.545887292,6.545887292,5.545887292
2021,1,01/01/2021,01/2021,Top 1%,adult,0.88276929,4.69815E+13,0.354993403,5.637527119,18899976.42,5.637527119,6.637527119,5.637527119
2021,2,01/02/2021,02/2021,Top 1%,adult,0.88593656,4.77134E+13,0.357150845,5.741430446,19195835.16,5.741430446,6.741430446,5.741430446
2021,3,01/03/2021,03/2021,Top 1%,adult,0.89114553,4.84088E+13,0.359810119,5.838874764,19473302.25,5.838874764,6.838874764,5.838874764
2021,4,01/04/2021,04/2021,Top 1%,adult,0.89558321,4.9398E+13,0.362682676,5.977229478,19867259.33,5.977229478,6.977229478,5.977229478
2021,5,01/05/2021,05/2021,Top 1%,adult,0.90012294,4.98596E+13,0.36291468,6.040929736,20048642.15,6.040929736,7.040929736,6.040929736
2021,6,01/06/2021,06/2021,Top 1%,adult,0.90542179,5.04425E+13,0.3633735,6.12137449,20277703.96,6.12137449,7.12137449,6.12137449
2021,7,01/07/2021,07/2021,Top 1%,adult,0.91016078,5.08378E+13,0.363851975,6.174446043,20428822.15,6.174446043,7.174446043,6.174446043
2021,8,01/08/2021,08/2021,Top 1%,adult,0.91430497,5.15616E+13,0.365413562,6.273725502,20711514.7,6.273725502,7.273725502,6.273725502
2021,9,01/09/2021,09/2021,Top 1%,adult,0.91766411,5.05597E+13,0.361895862,6.13012587,20302623.01,6.13012587,7.13012587,6.13012587
2021,10,01/10/2021,10/2021,Top 1%,adult,0.92338836,5.20932E+13,0.36643659,6.344230993,20912275.02,6.344230993,7.344230993,6.344230993
2021,11,01/11/2021,11/2021,Top 1%,adult,0.92949629,5.17473E+13,0.36520304,6.293312734,20767288.21,6.293312734,7.293312734,6.293312734
2021,12,01/12/2021,12/2021,Top 1%,adult,0.93496567,5.25169E+13,0.366820754,6.399876191,21070721.52,6.399876191,7.399876191,6.399876191
2022,1,01/01/2022,01/2022,Top 1%,adult,0.94032252,5.07359E+13,0.360382916,6.14801344,20353556.84,6.14801344,7.14801344,6.14801344
2022,2,01/02/2022,02/2022,Top 1%,adult,0.9468044,4.99792E+13,0.356841537,6.040538153,20047527.14,6.040538153,7.040538153,6.040538153
2022,3,01/03/2022,03/2022,Top 1%,adult,0.95720983,5.07225E+13,0.358471017,6.143168549,20339761.29,6.143168549,7.143168549,6.143168549
2022,4,01/04/2022,04/2022,Top 1%,adult,0.96101832,4.82689E+13,0.349482778,5.795023255,19348437.6,5.795023255,6.795023255,5.795023255
2022,5,01/05/2022,05/2022,Top 1%,adult,0.96798223,4.80229E+13,0.348140372,5.757691738,19242138.26,5.757691738,6.757691738,5.757691738
2022,6,01/06/2022,06/2022,Top 1%,adult,0.97793823,4.57279E+13,0.341030429,5.431980042,18314692.95,5.431980042,6.431980042,5.431980042
2022,7,01/07/2022,07/2022,Top 1%,adult,0.97659808,4.78066E+13,0.348239278,5.721067159,19137851.88,5.721067159,6.721067159,5.721067159
2022,8,01/08/2022,08/2022,Top 1%,adult,0.97904295,4.6857E+13,0.346094486,5.584108569,18747870.17,5.584108569,6.584108569,5.584108569
2022,9,01/09/2022,09/2022,Top 1%,adult,0.98249608,4.46597E+13,0.339680127,5.272021291,17859219.61,5.272021291,6.272021291,5.272021291
2022,10,01/10/2022,10/2022,Top 1%,adult,0.98696911,4.60703E+13,0.345024266,5.466944165,18414251.28,5.466944165,6.466944165,5.466944165
2022,11,01/11/2022,11/2022,Top 1%,adult,0.98880178,4.70808E+13,0.348801032,5.605900569,18809921.64,5.605900569,6.605900569,5.605900569
2022,12,01/12/2022,12/2022,Top 1%,adult,0.99074674,4.55811E+13,0.344134458,5.392929116,18203497.69,5.392929116,6.392929116,5.392929116
2023,1,01/01/2023,01/2023,Top 1%,adult,0.99649072,4.68729E+13,0.34928806,5.57189152,18713082.83,5.57189152,6.57189152,5.57189152
2023,2,01/02/2023,02/2023,Top 1%,adult,0.99932367,4.62683E+13,0.347535383,5.485104214,18465960.97,5.485104214,6.485104214,5.485104214
2023,3,01/03/2023,03/2023,Top 1%,adult,1,4.69324E+13,0.349533241,5.575901982,18724502.39,5.575901982,6.575901982,5.575901982
2023,4,01/04/2023,04/2023,Top 1%,adult,,4.65439E+13,0.353885354,5.521596704,18569871.24,5.521596704,6.521596704,5.521596704
1976,1,01/01/1976,01/1976,Top 10%-1%,adult,0.23548606,7.69508E+12,0.42770533,0,600293.3559,0,1,0
1976,2,01/02/1976,02/1976,Top 10%-1%,adult,0.23579809,7.78082E+12,0.427210935,0.009354851,605909.0106,0.009354851,1.009354851,0.009354851
1976,3,01/03/1976,03/1976,Top 10%-1%,adult,0.23630685,7.85958E+12,0.426779592,0.017611085,610865.173,0.017611085,1.017611085,0.017611085
1976,4,01/04/1976,04/1976,Top 10%-1%,adult,0.23714171,7.92646E+12,0.426402558,0.024284856,614871.3936,0.024284856,1.024284856,0.024284856
1976,5,01/05/1976,05/1976,Top 10%-1%,adult,0.23835027,7.97483E+12,0.426180124,0.028626206,617477.4772,0.028626206,1.028626206,0.028626206
1976,6,01/06/1976,06/1976,Top 10%-1%,adult,0.23922279,8.01858E+12,0.426091808,0.032515692,619812.3098,0.032515692,1.032515692,0.032515692
1976,7,01/07/1976,07/1976,Top 10%-1%,adult,0.24003571,8.04486E+12,0.426249345,0.034228627,620840.5732,0.034228627,1.034228627,0.034228627
1976,8,01/08/1976,08/1976,Top 10%-1%,adult,0.24121529,8.05331E+12,0.426495953,0.033690061,620517.2754,0.033690061,1.033690061,0.033690061
1976,9,01/09/1976,09/1976,Top 10%-1%,adult,0.24269493,8.06093E+12,0.426755825,0.033117988,620173.8638,0.033117988,1.033117988,0.033117988
1976,10,01/10/1976,10/1976,Top 10%-1%,adult,0.24435225,8.08558E+12,0.426900813,0.034656056,621097.1563,0.034656056,1.034656056,0.034656056
1976,11,01/11/1976,11/1976,Top 10%-1%,adult,0.24562857,8.12513E+12,0.426895561,0.038022433,623117.9699,0.038022433,1.038022433,0.038022433
1976,12,01/12/1976,12/1976,Top 10%-1%,adult,0.24695289,8.15091E+12,0.426873876,0.039600009,624064.9784,0.039600009,1.039600009,0.039600009
1977,1,01/01/1977,01/1977,Top 10%-1%,adult,0.24811985,8.16063E+12,0.427325196,0.039048157,623733.7051,0.039048157,1.039048157,0.039048157
1977,2,01/02/1977,02/1977,Top 10%-1%,adult,0.24981761,8.14499E+12,0.427743946,0.035132029,621382.8793,0.035132029,1.035132029,0.035132029
1977,3,01/03/1977,03/1977,Top 10%-1%,adult,0.25086153,8.15858E+12,0.428063911,0.034781204,621172.2819,0.034781204,1.034781204,0.034781204
1977,4,01/04/1977,04/1977,Top 10%-1%,adult,0.25213343,8.1951E+12,0.428277695,0.037351293,622715.0889,0.037351293,1.037351293,0.037351293
1977,5,01/05/1977,05/1977,Top 10%-1%,adult,0.25311369,8.25402E+12,0.428447287,0.04285934,626021.5332,0.04285934,1.04285934,0.04285934
1977,6,01/06/1977,06/1977,Top 10%-1%,adult,0.25411159,8.3127E+12,0.428758943,0.048433086,629367.4159,0.048433086,1.048433086,0.048433086
1977,7,01/07/1977,07/1977,Top 10%-1%,adult,0.25490108,8.36253E+12,0.429295601,0.053016801,632118.9895,0.053016801,1.053016801,0.053016801
1977,8,01/08/1977,08/1977,Top 10%-1%,adult,0.25608951,8.39314E+12,0.429990111,0.055367307,633529.9822,0.055367307,1.055367307,0.055367307
1977,9,01/09/1977,09/1977,Top 10%-1%,adult,0.25759926,8.41308E+12,0.430711475,0.056420316,634162.0967,0.056420316,1.056420316,0.056420316
1977,10,01/10/1977,10/1977,Top 10%-1%,adult,0.25989339,8.41544E+12,0.431372001,0.055059049,633344.9372,0.055059049,1.055059049,0.055059049
1977,11,01/11/1977,11/1977,Top 10%-1%,adult,0.26198095,8.42655E+12,0.431950534,0.054698538,633128.5248,0.054698538,1.054698538,0.054698538
1977,12,01/12/1977,12/1977,Top 10%-1%,adult,0.26332238,8.45945E+12,0.432467315,0.05704589,634537.6244,0.05704589,1.05704589,0.05704589
1978,1,01/01/1978,01/1978,Top 10%-1%,adult,0.26442829,8.46765E+12,0.431486858,0.056214993,634038.8427,0.056214993,1.056214993,0.056214993
1978,2,01/02/1978,02/1978,Top 10%-1%,adult,0.26533341,8.4858E+12,0.43049973,0.05652777,634226.6006,0.05652777,1.05652777,0.05652777
1978,3,01/03/1978,03/1978,Top 10%-1%,adult,0.26686516,8.49721E+12,0.429508303,0.055811142,633796.4138,0.055811142,1.055811142,0.055811142
1978,4,01/04/1978,04/1978,Top 10%-1%,adult,0.26883399,8.51352E+12,0.428524939,0.055716679,633739.7079,0.055716679,1.055716679,0.055716679
1978,5,01/05/1978,05/1978,Top 10%-1%,adult,0.27067769,8.54448E+12,0.427472719,0.057620486,634882.5508,0.057620486,1.057620486,0.057620486
1978,6,01/06/1978,06/1978,Top 10%-1%,adult,0.27234772,8.58904E+12,0.426453439,0.061322049,637104.5744,0.061322049,1.061322049,0.061322049
1978,7,01/07/1978,07/1978,Top 10%-1%,adult,0.27372399,8.64544E+12,0.425429222,0.066533076,640232.7193,0.066533076,1.066533076,0.066533076
1978,8,01/08/1978,08/1978,Top 10%-1%,adult,0.27510703,8.6949E+12,0.424472208,0.070917046,642864.3875,0.070917046,1.070917046,0.070917046
1978,9,01/09/1978,09/1978,Top 10%-1%,adult,0.27679485,8.71899E+12,0.423650723,0.072312837,643702.2715,0.072312837,1.072312837,0.072312837
1978,10,01/10/1978,10/1978,Top 10%-1%,adult,0.27923843,8.69418E+12,0.423022248,0.067659696,640909.0218,0.067659696,1.067659696,0.067659696
1978,11,01/11/1978,11/1978,Top 10%-1%,adult,0.28097194,8.68185E+12,0.422301905,0.064451258,638983.0177,0.064451258,1.064451258,0.064451258
1978,12,01/12/1978,12/1978,Top 10%-1%,adult,0.28232023,8.69321E+12,0.421354345,0.064093136,638768.0395,0.064093136,1.064093136,0.064093136
1979,1,01/01/1979,01/1979,Top 10%-1%,adult,0.28437737,8.73789E+12,0.421018283,0.067751081,640963.8798,0.067751081,1.067751081,0.067751081
1979,2,01/02/1979,02/1979,Top 10%-1%,adult,0.2857486,8.81542E+12,0.420489262,0.075326401,645511.2938,0.075326401,1.075326401,0.075326401
1979,3,01/03/1979,03/1979,Top 10%-1%,adult,0.28775164,8.87615E+12,0.420003815,0.080698497,648736.1277,0.080698497,1.080698497,0.080698497
1979,4,01/04/1979,04/1979,Top 10%-1%,adult,0.29043832,8.90232E+12,0.41978315,0.081888842,649450.6838,0.081888842,1.081888842,0.081888842
1979,5,01/05/1979,05/1979,Top 10%-1%,adult,0.29315874,8.92044E+12,0.419742916,0.082211101,649644.1338,0.082211101,1.082211101,0.082211101
1979,6,01/06/1979,06/1979,Top 10%-1%,adult,0.29530832,8.95474E+12,0.4197584,0.084534343,651038.7603,0.084534343,1.084534343,0.084534343
1979,7,01/07/1979,07/1979,Top 10%-1%,adult,0.29731929,9.00239E+12,0.419792911,0.088533187,653439.2401,0.088533187,1.088533187,0.088533187
1979,8,01/08/1979,08/1979,Top 10%-1%,adult,0.29927298,9.05746E+12,0.419853833,0.093444869,656387.69,0.093444869,1.093444869,0.093444869
1979,9,01/09/1979,09/1979,Top 10%-1%,adult,0.3015084,9.10754E+12,0.419980396,0.09786525,659041.215,0.09786525,1.09786525,0.09786525
1979,10,01/10/1979,10/1979,Top 10%-1%,adult,0.30347419,9.16213E+12,0.420143352,0.102780396,661991.7449,0.102780396,1.102780396,0.102780396
1979,11,01/11/1979,11/1979,Top 10%-1%,adult,0.304856,9.2207E+12,0.420276379,0.10815445,665217.7535,0.10815445,1.10815445,0.10815445
1979,12,01/12/1979,12/1979,Top 10%-1%,adult,0.30644614,9.25444E+12,0.420368028,0.110260631,666482.0803,0.110260631,1.110260631,0.110260631
1980,1,01/01/1980,01/1980,Top 10%-1%,adult,0.30842856,9.24604E+12,0.420206518,0.107235557,664666.1483,0.107235557,1.107235557,0.107235557
1980,2,01/02/1980,02/1980,Top 10%-1%,adult,0.31101426,9.21509E+12,0.419920823,0.101674726,661328.0184,0.101674726,1.101674726,0.101674726
1980,3,01/03/1980,03/1980,Top 10%-1%,adult,0.31455171,9.17533E+12,0.4194861,0.094923942,657275.5677,0.094923942,1.094923942,0.094923942
1980,4,01/04/1980,04/1980,Top 10%-1%,adult,0.31641608,9.21528E+12,0.418910957,0.097643783,658908.2704,0.097643783,1.097643783,0.097643783
1980,5,01/05/1980,05/1980,Top 10%-1%,adult,0.31893978,9.26489E+12,0.418249309,0.101647154,661311.4671,0.101647154,1.101647154,0.101647154
1980,6,01/06/1980,06/1980,Top 10%-1%,adult,0.32085747,9.34189E+12,0.417563439,0.109161213,665822.1066,0.109161213,1.109161213,0.109161213
1980,7,01/07/1980,07/1980,Top 10%-1%,adult,0.32308891,9.41277E+12,0.416847505,0.116088947,669980.7795,0.116088947,1.116088947,0.116088947
1980,8,01/08/1980,08/1980,Top 10%-1%,adult,0.32569548,9.4745E+12,0.416253425,0.122055514,673562.47,0.122055514,1.122055514,0.122055514
1980,9,01/09/1980,09/1980,Top 10%-1%,adult,0.32880035,9.52047E+12,0.415845571,0.126158019,676025.1767,0.126158019,1.126158019,0.126158019
1980,10,01/10/1980,10/1980,Top 10%-1%,adult,0.3317132,9.56547E+12,0.415795144,0.129928997,678288.8696,0.129928997,1.129928997,0.129928997
1980,11,01/11/1980,11/1980,Top 10%-1%,adult,0.33457047,9.5966E+12,0.415895279,0.131970953,679514.6423,0.131970953,1.131970953,0.131970953
1980,12,01/12/1980,12/1980,Top 10%-1%,adult,0.33677259,9.61838E+12,0.415970528,0.132872781,680056.0038,0.132872781,1.132872781,0.132872781
1981,1,01/01/1981,01/1981,Top 10%-1%,adult,0.3399145,9.57097E+12,0.415386132,0.125487832,675622.868,0.125487832,1.125487832,0.125487832
1981,2,01/02/1981,02/1981,Top 10%-1%,adult,0.34344265,9.50274E+12,0.414609439,0.115541923,669652.4046,0.115541923,1.115541923,0.115541923
1981,3,01/03/1981,03/1981,Top 10%-1%,adult,0.34610978,9.46751E+12,0.413652623,0.109428846,665982.765,0.109428846,1.109428846,0.109428846
1981,4,01/04/1981,04/1981,Top 10%-1%,adult,0.34809127,9.47842E+12,0.412441556,0.108717537,665555.7711,0.108717537,1.108717537,0.108717537
1981,5,01/05/1981,05/1981,Top 10%-1%,adult,0.35004267,9.49421E+12,0.411180717,0.108786695,665597.2859,0.108786695,1.108786695,0.108786695
1981,6,01/06/1981,06/1981,Top 10%-1%,adult,0.35174221,9.4961E+12,0.410079182,0.107512131,664832.1741,0.107512131,1.107512131,0.107512131
1981,7,01/07/1981,07/1981,Top 10%-1%,adult,0.35409373,9.4403E+12,0.409340919,0.099590776,660077.0374,0.099590776,1.099590776,0.099590776
1981,8,01/08/1981,08/1981,Top 10%-1%,adult,0.35655198,9.37337E+12,0.408773859,0.090444078,654586.3349,0.090444078,1.090444078,0.090444078
1981,9,01/09/1981,09/1981,Top 10%-1%,adult,0.35897553,9.33166E+12,0.408235833,0.084297249,650896.4347,0.084297249,1.084297249,0.084297249
1981,10,01/10/1981,10/1981,Top 10%-1%,adult,0.36088338,9.3568E+12,0.407593749,0.085855044,651831.5683,0.085855044,1.085855044,0.085855044
1981,11,01/11/1981,11/1981,Top 10%-1%,adult,0.36300915,9.39948E+12,0.406844424,0.089421525,653972.5032,0.089421525,1.089421525,0.089421525
1981,12,01/12/1981,12/1981,Top 10%-1%,adult,0.36421391,9.44724E+12,0.405966629,0.093528247,656437.7411,0.093528247,1.093528247,0.093528247
1982,1,01/01/1982,01/1982,Top 10%-1%,adult,0.36635953,9.42082E+12,0.40439441,0.088929382,653677.0734,0.088929382,1.088929382,0.088929382
1982,2,01/02/1982,02/1982,Top 10%-1%,adult,0.36766842,9.38529E+12,0.40284043,0.083201405,650238.6065,0.083201405,1.083201405,0.083201405
1982,3,01/03/1982,03/1982,Top 10%-1%,adult,0.36905912,9.33908E+12,0.401429431,0.076210656,646042.1063,0.076210656,1.076210656,0.076210656
1982,4,01/04/1982,04/1982,Top 10%-1%,adult,0.36992314,9.31022E+12,0.400229753,0.07118775,643026.889,0.07118775,1.07118775,0.07118775
1982,5,01/05/1982,05/1982,Top 10%-1%,adult,0.37242505,9.25642E+12,0.399137758,0.063432258,638371.3189,0.063432258,1.063432258,0.063432258
1982,6,01/06/1982,06/1982,Top 10%-1%,adult,0.37507802,9.21704E+12,0.398023433,0.057547476,634838.7234,0.057547476,1.057547476,0.057547476
1982,7,01/07/1982,07/1982,Top 10%-1%,adult,0.37687317,9.21585E+12,0.39674452,0.056115117,633978.888,0.056115117,1.056115117,0.056115117
1982,8,01/08/1982,08/1982,Top 10%-1%,adult,0.37775585,9.24232E+12,0.395392151,0.057903901,635052.6829,0.057903901,1.057903901,0.057903901
1982,9,01/09/1982,09/1982,Top 10%-1%,adult,0.37864813,9.27628E+12,0.394012613,0.060638006,636693.9483,0.060638006,1.060638006,0.060638006
1982,10,01/10/1982,10/1982,Top 10%-1%,adult,0.38076234,9.29096E+12,0.392692268,0.061089008,636964.6815,0.061089008,1.061089008,0.061089008
1982,11,01/11/1982,11/1982,Top 10%-1%,adult,0.38186362,9.32483E+12,0.391221501,0.063716808,638542.1327,0.063716808,1.063716808,0.063716808
1982,12,01/12/1982,12/1982,Top 10%-1%,adult,0.38237906,9.37143E+12,0.389607425,0.067680982,640921.7996,0.067680982,1.067680982,0.067680982
1983,1,01/01/1983,01/1983,Top 10%-1%,adult,0.38408047,9.43028E+12,0.389204663,0.072822019,644007.93,0.072822019,1.072822019,0.072822019
1983,2,01/02/1983,02/1983,Top 10%-1%,adult,0.38460842,9.51072E+12,0.388763079,0.080412606,648564.5093,0.080412606,1.080412606,0.080412606
1983,3,01/03/1983,03/1983,Top 10%-1%,adult,0.38495171,9.59696E+12,0.388424008,0.088583375,653469.3676,0.088583375,1.088583375,0.088583375
1983,4,01/04/1983,04/1983,Top 10%-1%,adult,0.38651639,9.66407E+12,0.388255048,0.094509981,657027.0698,0.094509981,1.094509981,0.094509981
1983,5,01/05/1983,05/1983,Top 10%-1%,adult,0.38732737,9.73749E+12,0.388208493,0.101249492,661072.7534,0.101249492,1.101249492,0.101249492
1983,6,01/06/1983,06/1983,Top 10%-1%,adult,0.38838661,9.79149E+12,0.388271414,0.105988545,663917.5755,0.105988545,1.105988545,0.105988545
1983,7,01/07/1983,07/1983,Top 10%-1%,adult,0.39008537,9.81113E+12,0.388506233,0.106933743,664484.9715,0.106933743,1.106933743,0.106933743
1983,8,01/08/1983,08/1983,Top 10%-1%,adult,0.39154163,9.81738E+12,0.388804843,0.106433436,664184.6407,0.106433436,1.106433436,0.106433436
1983,9,01/09/1983,09/1983,Top 10%-1%,adult,0.39294979,9.81487E+12,0.389267933,0.10496301,663301.9538,0.10496301,1.10496301,0.10496301
1983,10,01/10/1983,10/1983,Top 10%-1%,adult,0.39394322,9.81648E+12,0.389828551,0.103878393,662650.8648,0.103878393,1.103878393,0.103878393
1983,11,01/11/1983,11/1983,Top 10%-1%,adult,0.39465746,9.82483E+12,0.390347256,0.1035415,662448.6306,0.1035415,1.1035415,0.1035415
1983,12,01/12/1983,12/1983,Top 10%-1%,adult,0.39488652,9.84328E+12,0.390423323,0.104336438,662925.8262,0.104336438,1.104336438,0.104336438
1984,1,01/01/1984,01/1984,Top 10%-1%,adult,0.39645806,9.84009E+12,0.390139746,0.102596321,661881.2457,0.102596321,1.102596321,0.102596321
1984,2,01/02/1984,02/1984,Top 10%-1%,adult,0.3989473,9.82055E+12,0.389623755,0.098911402,659669.2134,0.098911402,1.098911402,0.098911402
1984,3,01/03/1984,03/1984,Top 10%-1%,adult,0.4000617,9.83352E+12,0.389286893,0.098811957,659609.5172,0.098811957,1.098811957,0.098811957
1984,4,01/04/1984,04/1984,Top 10%-1%,adult,0.40135273,9.84192E+12,0.389323678,0.098174727,659226.9921,0.098174727,1.098174727,0.098174727
1984,5,01/05/1984,05/1984,Top 10%-1%,adult,0.40177459,9.8768E+12,0.389532891,0.100608555,660688.003,0.100608555,1.100608555,0.100608555
1984,6,01/06/1984,06/1984,Top 10%-1%,adult,0.40255591,9.92107E+12,0.389694239,0.104315784,662913.4278,0.104315784,1.104315784,0.104315784
1984,7,01/07/1984,07/1984,Top 10%-1%,adult,0.40420943,9.97794E+12,0.389649652,0.10954494,666052.4559,0.10954494,1.10954494,0.10954494
1984,8,01/08/1984,08/1984,Top 10%-1%,adult,0.40569067,1.00489E+13,0.389476888,0.116425999,670183.1095,0.116425999,1.116425999,0.116425999
1984,9,01/09/1984,09/1984,Top 10%-1%,adult,0.40650314,1.01278E+13,0.389345737,0.124250207,674879.9299,0.124250207,1.124250207,0.124250207
1984,10,01/10/1984,10/1984,Top 10%-1%,adult,0.40774974,1.0184E+13,0.389455187,0.129452194,678002.6476,0.129452194,1.129452194,0.129452194
1984,11,01/11/1984,11/1984,Top 10%-1%,adult,0.40837923,1.02441E+13,0.389560495,0.134917423,681283.3883,0.134917423,1.134917423,0.134917423
1984,12,01/12/1984,12/1984,Top 10%-1%,adult,0.40936795,1.03052E+13,0.389763474,0.14040141,684575.3895,0.14040141,1.14040141,0.14040141
1985,1,01/01/1985,01/1985,Top 10%-1%,adult,0.41102764,1.03505E+13,0.389112726,0.144066289,686775.3918,0.144066289,1.144066289,0.144066289
1985,2,01/02/1985,02/1985,Top 10%-1%,adult,0.41261235,1.04094E+13,0.388493814,0.149167004,689837.3175,0.149167004,1.149167004,0.149167004
